id,national_id,first_name,last_name,passenger_gender,weight_in_pounds,height_in_inches
1754,819375639,Harlan,Morton,M,219.4,70.1
1755,536489976,Napoleon,Ford,M,202.3,60.1
1756,694223730,Matthew,Estrada,M,172.3,82.0
1757,767586891,Nathan,Palmer,M,222.5,73.9
1758,836486399,Nicholas,Derringer,M,173.6,79.1
1759,350566713,William,Horn,M,203.9,81.9
1760,901532241,Joseph,Mcleod,M,189.1,76.7
1761,384189686,Xavier,Johnson,M,273.0,61.0
1762,768060803,James,Roundtree,M,203.0,81.6
1763,393210643,Christopher,Lucas,M,165.2,81.7
1764,649157439,James,Ratledge,M,257.3,64.0
1765,530876028,George,Doyle,M,224.5,63.6
1766,227226333,Richard,Rosenbarger,M,167.3,63.6
1767,528785148,Charles,Lowder,M,170.8,71.0
1768,612950949,Michael,Mayhall,M,266.3,62.0
1769,290891561,Edward,Shetterly,M,169.3,67.6
1770,482693655,James,Epling,M,258.5,74.9
1771,109723250,James,Vinyard,M,160.2,65.0
1772,146507782,Gary,Siewers,M,192.9,76.2
1773,491983012,John,Addison,M,214.1,76.8
1774,326371315,Winston,Brito,M,184.3,62.0
1775,179613907,Ronald,Castellanos,M,180.2,77.2
1776,867723346,Clarence,Scheidecker,M,238.5,81.9
1777,254441759,Matthew,Strother,M,207.1,68.2
1778,323662603,Robert,Mangham,M,232.7,64.9
1779,935935868,Jose,Gonzalez,M,212.1,74.5
1780,103076794,Leslie,Graf,M,206.7,74.4
1781,397946352,Brandon,Richardson,M,230.1,78.8
1782,341095429,Juan,Delafuente,M,177.1,68.4
1783,864415821,Arthur,Whitesell,M,160.5,72.5
1784,357940418,Raymundo,Wood,M,222.7,73.5
1785,322891000,Calvin,Hutchinson,M,191.1,69.8
1786,966214236,Steven,Kruger,M,166.5,62.8
1787,778983000,David,Shin,M,212.9,70.3
1788,851682792,Joseph,Garcia,M,274.7,72.3
1789,967146740,Paul,Johnson,M,163.0,74.8
1790,849095246,Daniel,Haring,M,262.6,72.6
1791,899493526,Don,Conway,M,256.6,80.2
1792,643367615,Antonio,Batson,M,214.5,64.5
1793,135840837,Jesse,Grice,M,277.6,81.8
1794,305197568,Larry,Davidson,M,250.1,74.3
1795,630507442,David,Tompkins,M,212.9,72.2
1796,974482868,Richard,Slough,M,181.6,66.7
1797,471490883,Alan,Glasco,M,227.1,72.2
1798,223311286,Robert,Montgomery,M,230.7,68.7
1799,419271281,Matthew,Solomon,M,271.8,74.7
1800,743490329,David,Morton,M,240.9,76.9
1801,287222955,Samuel,Welch,M,239.3,73.2
1802,687054914,Bryan,Shook,M,235.1,71.8
1803,185029664,Brett,Sousa,M,224.0,64.1
1804,971771246,Julio,Kolesar,M,199.4,73.1
1805,226770155,John,Muth,M,271.8,60.1
1806,622838200,Harold,Conley,M,203.7,83.1
1807,876145508,Christopher,Vail,M,229.2,71.7
1808,589408367,Gregory,Wheeler,M,271.1,76.3
1809,223694791,Clifford,Sturgis,M,211.4,77.9
1810,207648816,Richard,Pelosi,M,254.5,78.0
1811,831491205,Timothy,Hesser,M,170.5,66.9
1812,697136301,Harold,Matthews,M,213.8,83.3
1813,249570187,Charles,Roe,M,238.4,83.0
1814,806898840,John,Webber,M,255.0,78.3
1815,404754793,Leonard,Lebrecque,M,278.8,72.6
1816,607346328,Kerry,Alba,M,194.5,61.0
1817,758327943,Dan,Flint,M,250.5,70.3
1818,967715236,Horace,Crimi,M,239.2,62.4
1819,308712447,Shane,Owens,M,177.7,73.6
1820,941200311,Bruce,Edwards,M,246.4,60.1
1821,223730087,Seth,Defoor,M,157.1,63.3
1822,509205281,Roberto,Barr,M,180.2,83.8
1823,106714087,Leon,Anderson,M,178.8,67.7
1824,139654563,Arthur,Nelson,M,276.1,70.1
1825,662170850,Taylor,Westrom,M,178.3,68.9
1826,503049451,Jed,Arrington,M,272.6,66.2
1827,819223142,Joe,Allison,M,199.4,74.1
1828,701921507,Nick,Jones,M,210.9,78.9
1829,516736061,Jeffrey,Coleman,M,225.2,82.7
1830,917327113,Randall,Delgado,M,163.7,60.6
1831,975686908,Richard,Brown,M,269.4,77.9
1832,783915136,Richard,Marsalis,M,244.5,60.9
1833,905962373,Steve,Cook,M,218.9,74.8
1834,255055640,Carl,Reese,M,178.6,65.8
1835,275968408,Earnest,Medina,M,176.7,60.5
1836,522435284,Raymond,Wiley,M,207.8,73.8
1837,464585524,Russel,King,M,251.3,77.2
1838,314511321,Larry,Abbe,M,174.6,77.1
1839,890363586,Brandon,Jones,M,264.2,70.4
1840,812876415,Floyd,Fischer,M,235.0,69.1
1841,235514532,Mark,Hernandez,M,172.0,73.8
1842,280028542,Mark,Altom,M,252.3,79.8
1843,813410438,Ralph,Wilson,M,187.0,79.9
1844,158152351,Timothy,Watkins,M,193.9,61.1
1845,171270450,William,Bryant,M,177.4,77.6
1846,831160221,James,Conte,M,194.3,67.1
1847,884006360,Samuel,Oconnor,M,229.1,83.5
1848,209661760,Warren,Hayman,M,196.6,79.4
1849,413828917,Gregory,Gloss,M,265.2,75.5
1850,311138659,Eduardo,Oley,M,259.9,65.8
1851,915966351,Robert,Martinson,M,176.6,74.6
1852,589379566,Lee,Crown,M,169.2,60.1
1853,538268583,Carlo,Mire,M,268.7,62.1
1854,952398866,Randall,Cramblit,M,166.8,76.2
1855,255256460,Manuel,Leonard,M,279.1,72.1
1856,700526919,Steven,Seale,M,161.8,80.4
1857,297774639,Donald,Amerson,M,214.2,61.3
1858,770605166,Robert,Knauer,M,212.5,82.1
1859,974714604,Jonathan,Lawrence,M,261.7,81.3
1860,336808013,James,Kent,M,246.5,73.4
1861,772881830,James,Thomas,M,156.9,73.7
1862,248869629,Marcelino,Rickel,M,229.8,67.5
1863,685142680,Daniel,Hanson,M,204.4,65.6
1864,715819911,Samuel,Sanders,M,248.2,72.8
1865,988171023,Peter,Turner,M,195.4,62.1
1866,153752820,Robert,Curtis,M,164.7,78.6
1867,128939134,Loren,Perry,M,265.8,70.9
1868,713976666,Ruben,Brown,M,258.8,78.6
1869,649831834,Richard,Yoder,M,160.8,60.3
1870,835171176,Nathan,Madina,M,220.3,69.1
1871,917224743,Gregory,Thompson,M,159.8,60.2
1872,973767730,Brandon,Price,M,247.4,64.9
1873,111600617,Robin,Obrien,M,233.2,78.7
1874,253465462,Napoleon,Lachley,M,246.4,72.7
1875,409484557,Cody,Jean,M,217.7,82.7
1876,304626403,Brian,Cox,M,178.6,65.0
1877,930667487,Joshua,Justice,M,247.9,74.4
1878,710384720,Wayne,Quiles,M,180.8,77.6
1879,933702599,Christopher,Lampl,M,251.6,73.9
1880,405493696,Richard,Burke,M,199.4,60.8
1881,543151318,Ray,Bailey,M,257.1,83.6
1882,390915869,Peter,Warren,M,248.1,83.6
1883,614301183,Marcus,Murphy,M,219.1,66.4
1884,472645222,Ernest,Enriquez,M,221.8,72.3
1885,979200218,William,Bartlett,M,263.6,75.4
1886,823839802,Michael,Gibson,M,229.4,60.5
1887,624067116,Wilson,Fountain,M,241.7,76.6
1888,784410879,Martin,Boyd,M,198.1,60.2
1889,228038448,Joshua,Gallman,M,233.6,83.6
1890,722536780,Matthew,Parker,M,203.9,60.8
1891,346238827,Stephen,Cook,M,170.7,78.9
1892,234818968,Tony,Long,M,259.0,68.6
1893,962221333,Mathew,Ruelas,M,280.4,71.8
1894,436497056,Dwight,Hicks,M,217.0,65.0
1895,417030675,Max,Kridler,M,221.7,62.8
1896,934151074,Alvin,Macarthur,M,186.6,69.6
1897,718488164,David,Parrott,M,183.9,60.8
1898,639006681,Allen,Lee,M,184.4,79.1
1899,645540429,Brian,Johnson,M,210.1,75.3
1900,991582396,Terrence,Wright,M,195.3,71.5
1901,523971233,Austin,Blackwell,M,242.5,70.4
1902,369327860,Shawn,Murphy,M,231.7,77.9
1903,505108929,Daniel,Shaw,M,170.6,63.9
1904,960282147,Samuel,Hoagland,M,170.7,61.1
1905,962096901,Michael,Fujita,M,224.9,66.4
1906,999868284,Alvin,Anderson,M,257.0,74.4
1907,546849834,Joe,Rodriguez,M,248.5,67.7
1908,638990635,James,Beauchamp,M,219.3,78.4
1909,933033170,Robert,Cox,M,215.3,61.5
1910,693969317,Michael,Fortenberry,M,203.2,61.0
1911,196561201,Timothy,Smith,M,195.9,79.0
1912,528350533,Jack,Henderson,M,259.8,69.4
1913,475865631,Richard,Jackson,M,175.5,79.7
1914,530843308,William,Smith,M,166.5,77.8
1915,620968563,Lloyd,Price,M,269.2,76.8
1916,175185947,Gabriel,Lazar,M,263.4,71.0
1917,683350211,Clarence,Corbett,M,201.3,76.8
1918,569370969,Douglas,Dimuzio,M,175.3,78.2
1919,582093706,William,Aguayo,M,161.3,80.8
1920,845500216,Larry,Lau,M,157.5,76.5
1921,122940879,John,Andrade,M,209.0,75.7
1922,282097588,Michael,Wike,M,215.5,78.4
1923,589790319,Richard,Cyr,M,201.6,82.7
1924,936162142,Grant,Bobbitt,M,166.1,62.8
1925,778306882,William,Gonzales,M,266.4,63.8
1926,454033875,Terry,Steed,M,272.1,64.7
1927,953025291,Leo,Arriaga,M,257.7,68.0
1928,781939428,Merle,Santos,M,246.1,73.3
1929,692584773,William,Bates,M,221.5,80.8
1930,160142338,John,Warner,M,175.9,76.3
1931,560319518,Kelly,Derrickson,M,230.8,79.9
1932,315922760,Heath,Guajardo,M,187.7,69.0
1933,430971946,Kenneth,Stickney,M,251.9,79.4
1934,671234994,Ernest,Aguas,M,209.9,74.0
1935,549048977,Carlos,Chambers,M,182.4,82.8
1936,278835102,William,Hayes,M,176.7,65.8
1937,419857153,Brian,Jeffries,M,186.1,63.1
1938,217990012,David,Phebus,M,203.0,69.1
1939,980650896,Richard,Parker,M,178.0,71.9
1940,109039259,Ronald,Seaman,M,196.2,64.2
1941,265412089,Oscar,Carlson,M,232.7,66.1
1942,535120321,Lawrence,Farris,M,183.2,70.2
1943,991630723,Matthew,Soukup,M,219.6,59.9
1944,541288386,Terry,Nelson,M,200.1,82.4
1945,923184268,Mark,Moore,M,154.5,74.9
1946,205770569,Christopher,Foret,M,272.6,61.8
1947,667150900,Barry,Lehmann,M,238.0,76.6
1948,651857586,Peter,Seaton,M,277.2,72.0
1949,514346764,Charles,Blechinger,M,265.2,67.0
1950,774648793,Glenn,Santander,M,175.2,83.3
1951,917219785,Darrel,Duckett,M,175.9,76.0
1952,716397521,Matthew,Couture,M,266.1,72.3
1953,663372183,Joe,Dowd,M,270.5,63.4
1954,840375694,Albert,Philips,M,197.4,63.1
1955,737928956,Ramon,Petix,M,177.7,79.9
1956,173246901,Dane,Jones,M,167.9,65.5
1957,266883907,Jorge,Barnett,M,257.4,62.7
1958,107719133,Joe,Jackson,M,208.6,62.7
1959,292607751,Kenneth,Wilson,M,180.6,74.5
1960,865695852,Tim,Deane,M,164.2,76.8
1961,647490927,Lester,Jones,M,267.9,77.0
1962,148603239,Elijah,Davis,M,199.4,79.3
1963,850825982,David,Romero,M,267.6,80.7
1964,146704504,Robert,Livingston,M,169.6,83.5
1965,902742217,Joseph,Peck,M,202.4,68.9
1966,513877933,Timothy,Germany,M,189.4,67.8
1967,735043501,Stephen,Ramirez,M,257.3,70.3
1968,529002777,William,Garcia,M,249.2,78.1
1969,269431754,Robert,Wong,M,169.7,68.0
1970,988943312,Chase,Farrar,M,246.0,74.7
1971,863999748,Mario,Tilbury,M,156.2,75.6
1972,555465733,Mitchell,Swanger,M,167.1,74.4
1973,771744527,Donald,Thompson,M,158.2,66.1
1974,892359199,Allan,Jenkins,M,192.0,62.9
1975,151652965,Bryan,Griffin,M,197.1,59.8
1976,348376885,Frank,Melton,M,235.0,82.1
1977,190039009,Herbert,Weber,M,240.4,81.4
1978,798213486,James,Crandall,M,276.8,63.8
1979,897710541,Francis,Haider,M,201.6,74.0
1980,867311727,Calvin,Bordelon,M,257.0,69.0
1981,165897941,David,Magoon,M,241.7,80.4
1982,819380040,Adam,Rauch,M,205.9,68.9
1983,760154731,Ralph,Landsman,M,208.7,66.9
1984,208978447,Lewis,Dilley,M,263.0,60.2
1985,286972662,Keith,Wallace,M,213.8,81.2
1986,897341098,Abel,Iman,M,172.8,81.0
1987,497316038,John,Gish,M,263.0,81.3
1988,603211297,Edward,Hawthorne,M,243.0,62.6
1989,435430178,Tommy,Furey,M,261.7,75.0
1990,287603464,Mitchell,Ledon,M,229.5,78.5
1991,712459686,James,Rollins,M,166.6,66.8
1992,644826449,Melvin,Parker,M,163.5,61.1
1993,114992322,Dennis,Lee,M,189.4,70.6
1994,419067648,Gerald,Prewitt,M,255.0,80.4
1995,248753287,Donald,Lindholm,M,197.0,78.7
1996,540435049,Julio,Arce,M,267.4,59.8
1997,691690324,Gary,Ellison,M,241.3,81.8
1998,250570484,James,Thurber,M,272.3,63.2
1999,509434864,Carl,Booth,M,274.7,68.4
2000,786830166,Bryan,Sanders,M,202.3,83.7
2001,441086722,Aaron,Ibarra,M,239.9,61.8
2002,978731799,Jeffrey,Lujan,M,224.5,75.4
2003,517930020,Nicholas,Doyle,M,166.7,69.0
2004,357676786,Quentin,Root,M,217.5,83.4
2005,156653892,Michael,Little,M,155.5,71.9
2006,278660286,James,Shaddox,M,258.9,66.3
2007,300957163,Adrian,Plumer,M,226.7,80.6
2008,155804932,Claude,Morales,M,261.4,65.3
2009,721057722,Lawrence,Gallegas,M,157.6,71.0
2010,399260418,Daniel,Eckert,M,242.7,67.7
2011,166404675,Avery,Doss,M,281.3,62.1
2012,260405250,Jimmy,Luckett,M,251.6,79.6
2013,358460087,Courtney,Lutz,M,184.1,71.3
2014,856347769,Robert,Stoner,M,208.8,72.8
2015,751841965,Lance,Dunn,M,260.0,83.4
2016,451476814,Charles,Stevens,M,159.4,65.8
2017,655150446,William,Buckner,M,248.0,81.3
2018,913565854,John,Plank,M,178.8,83.5
2019,202052102,Harold,Bassani,M,192.0,79.2
2020,470205232,Clark,Camacho,M,191.4,62.1
2021,236042197,Von,Putnam,M,227.6,80.1
2022,130926499,Gary,Kelly,M,272.6,73.9
2023,797886857,Pierre,Wells,M,238.8,82.9
2024,310860982,Raymond,Montgomery,M,267.0,83.9
2025,308106867,Erik,Dunn,M,193.4,71.8
2026,976664474,Steven,Almaraz,M,157.5,73.9
2027,355955858,Joseph,Conroy,M,250.1,77.8
2028,381818460,David,Land,M,236.1,73.1
2029,114327891,Barry,Maize,M,249.8,59.9
2030,878313936,Guillermo,Zody,M,280.4,62.0
2031,209683932,Roger,Higgins,M,178.2,73.6
2032,141117938,Freddie,Musgrove,M,275.7,79.9
2033,556956081,Jerome,Leslie,M,244.1,82.7
2034,888771982,Pierre,Young,M,234.8,83.0
2035,904061544,Byron,Longhurst,M,187.3,61.4
2036,679009664,Larry,Turner,M,233.3,71.7
2037,682769151,Joe,Johnson,M,158.1,83.5
2038,427965120,Dean,Haney,M,271.8,79.8
2039,268383692,Henry,Benedetto,M,212.2,67.5
2040,828898338,Jamie,Dawson,M,214.2,74.2
2041,132459719,William,Couch,M,260.0,77.6
2042,290638776,Andrew,Xiong,M,185.5,62.5
2043,292395333,James,Bardwell,M,253.0,66.1
2044,812238152,Jeffrey,Winters,M,260.8,67.0
2045,522984764,Israel,Conley,M,177.6,68.1
2046,182686561,Paul,Kepler,M,257.6,64.6
2047,623280265,Zachary,Ferenz,M,230.5,66.2
2048,247874552,Leroy,Napier,M,217.8,72.1
2049,904819974,Kenny,Wray,M,185.4,59.7
2050,677860627,Robert,Owen,M,206.8,81.0
2051,201274222,James,Davis,M,260.3,61.0
2052,262368106,Steve,Thompson,M,261.2,64.9
2053,468414210,Hong,Metzger,M,204.7,60.0
2054,527449622,David,Martin,M,279.5,80.8
2055,808062949,David,Krieg,M,279.2,72.0
2056,842163671,Alexis,Boyd,M,256.9,72.4
2057,347168711,James,Freese,M,210.0,67.0
2058,643061841,Brad,Espinoza,M,212.2,77.6
2059,395930179,Richard,Snyder,M,195.5,73.5
2060,929144446,Dennis,Waskin,M,212.2,78.7
2061,622838747,Robert,Sanders,M,195.3,70.3
2062,339222929,Anthony,Hirota,M,174.0,69.6
2063,997415656,Charles,Jones,M,276.6,77.3
2064,749487043,Columbus,Hoover,M,170.5,78.5
2065,564446348,George,Madison,M,239.3,78.2
2066,394693081,James,Wimmer,M,251.4,75.5
2067,247546405,Garland,Jennings,M,176.8,61.8
2068,610717718,Thomas,Smith,M,175.1,82.5
2069,366662875,Chris,Truitt,M,268.7,60.5
2070,530339463,Bruce,Stone,M,272.1,63.4
2071,888221593,Louis,Cooper,M,255.1,59.7
2072,549386123,Paul,Williams,M,258.6,79.5
2073,382291930,Gabriel,Mitchell,M,269.2,79.5
2074,771676992,Gregory,Perkins,M,203.1,69.6
2075,535634201,Dick,Field,M,157.7,73.7
2076,562590386,Leslie,Washington,M,235.5,62.6
2077,673828153,Charles,Moore,M,243.5,69.5
2078,971686930,Ronald,Higginson,M,259.9,79.8
2079,823453566,Felix,Barnett,M,169.3,61.1
2080,715145157,John,Kang,M,181.2,78.4
2081,641228955,Nathan,Campbell,M,276.4,79.2
2082,469895520,Willie,Preyer,M,202.1,70.9
2083,547329662,Keith,Babb,M,159.9,62.9
2084,261768642,Jerome,Barr,M,254.7,67.0
2085,790442897,William,Edmondson,M,216.1,69.1
2086,948979567,David,Mcwhorter,M,281.2,64.6
2087,196847783,John,Hayes,M,244.8,67.8
2088,996054582,Christopher,Craig,M,204.8,63.5
2089,258408545,Gregory,Presler,M,277.3,73.3
2090,360093766,Norman,Attridge,M,205.2,62.1
2091,414104702,Michael,Lowenstein,M,226.1,71.2
2092,792743438,Jake,Graham,M,199.4,65.6
2093,832951835,John,Dawkins,M,235.4,61.9
2094,225251718,Ivan,Bos,M,227.8,68.7
2095,701285722,Robert,Haskins,M,203.5,62.8
2096,581047132,David,Elson,M,275.9,81.7
2097,385904830,Jeffrey,Gibson,M,181.6,68.3
2098,386552848,Aaron,Holmes,M,221.4,81.1
2099,307886918,Bruce,Whitney,M,159.2,60.2
2100,831501694,Robert,Kama,M,258.0,70.4
2101,951345120,Justin,Byun,M,272.6,62.9
2102,418758370,Travis,Clark,M,219.4,70.3
2103,846310073,John,King,M,275.6,73.8
2104,259042371,Frank,Ketchum,M,198.0,74.9
2105,705845031,Donald,Jones,M,265.6,72.3
2106,636136560,Kenneth,Bucklin,M,175.9,77.6
2107,166677458,Angel,Bray,M,207.6,79.5
2108,971668744,Booker,Womble,M,268.7,72.2
2109,752098907,Patrick,Rainbolt,M,171.0,67.6
2110,223425761,Donald,Bell,M,252.6,65.3
2111,542034045,Jimmy,Rutledge,M,185.5,83.8
2112,893837951,Jacob,Cohen,M,215.6,71.0
2113,341096555,Robert,Nelson,M,205.8,81.8
2114,472934952,Anthony,Deshay,M,276.1,83.2
2115,583905387,Joseph,Walter,M,204.7,74.8
2116,964223696,David,Isaacs,M,190.8,73.9
2117,997727514,Efren,Hampton,M,178.4,65.5
2118,690278261,Alvin,Wolf,M,233.2,71.7
2119,477188675,Dusty,Murray,M,169.9,67.8
2120,800788675,Michael,Eye,M,180.2,61.6
2121,760834127,Ernest,Mathson,M,233.0,75.5
2122,406124818,Edward,Scott,M,189.6,75.2
2123,204878243,Jason,Cherry,M,156.9,77.3
2124,813075057,Billie,Johnson,M,227.8,67.7
2125,631624725,Robert,Cooper,M,183.7,72.0
2126,522387671,Sammy,Luby,M,179.0,83.5
2127,616799635,Carlos,Rose,M,218.9,69.4
2128,420061203,Laverne,Hamm,M,178.0,78.1
2129,568433784,Chester,Parks,M,223.0,62.8
2130,218856394,Jonathan,Harrod,M,166.5,66.5
2131,232579223,Jeff,Anderson,M,245.1,61.5
2132,444555454,Robert,Pettus,M,242.3,81.6
2133,492200212,Vincent,Mcilhinney,M,181.8,74.5
2134,832021603,Tony,Chance,M,242.0,79.1
2135,280391206,Vincent,King,M,269.7,68.1
2136,636614871,Martin,Reyes,M,217.3,60.6
2137,528665412,Richard,Thompson,M,266.3,80.0
2138,695683344,Douglas,Clark,M,203.7,62.3
2139,866027582,John,Sweet,M,258.4,72.4
2140,661554059,Ray,Morales,M,202.6,81.4
2141,891686196,Brant,Williams,M,155.1,68.2
2142,177641894,Joseph,Watkins,M,198.4,82.7
2143,944341865,Eric,Ma,M,226.6,61.3
2144,779740300,Matthew,Jones,M,186.9,62.9
2145,635085296,Don,Armand,M,205.1,76.8
2146,785896874,William,Brown,M,173.9,74.4
2147,670747925,Andrew,Williams,M,247.3,81.0
2148,937086229,Daniel,Council,M,204.5,62.6
2149,104089917,Matthew,Richards,M,218.6,75.2
2150,933414129,Mark,Thompson,M,176.8,69.4
2151,761337370,John,Kay,M,242.9,81.1
2152,852242043,Michael,Bates,M,181.8,72.8
2153,963843573,Nick,Melendez,M,262.1,80.7
2154,433873060,Charles,Royal,M,263.2,61.3
2155,310466146,Burt,Marini,M,227.8,67.0
2156,718901617,James,Milburn,M,230.8,75.7
2157,769051371,Antonio,Kellum,M,263.2,68.5
2158,207237656,Juan,Schumacher,M,237.4,62.4
2159,706050738,Donald,Shorter,M,254.8,73.1
2160,812069790,Roger,Evans,M,175.6,73.5
2161,141103901,Stephen,Britt,M,256.4,67.9
2162,110776104,Andrew,Hagan,M,157.3,76.0
2163,567143318,Reginald,Snodgrass,M,240.0,72.8
2164,637796205,Bobby,Nitz,M,192.0,73.5
2165,569293289,Norman,Verret,M,213.7,78.2
2166,548141846,Jonathan,Martinez,M,277.8,61.5
2167,376742057,James,Anthony,M,207.4,68.4
2168,970983560,Harold,Smith,M,185.1,68.6
2169,545631324,Jay,Thelen,M,238.2,67.5
2170,671162393,Jacob,Steward,M,224.4,68.0
2171,119903111,Bradley,Davis,M,254.0,77.8
2172,736759439,Richard,Lawson,M,193.0,68.8
2173,944779464,Chris,Feiner,M,252.9,69.9
2174,289267914,Andrew,Tygart,M,273.4,66.7
2175,975668557,Jose,Torres,M,189.2,77.3
2176,940288817,Thomas,Green,M,216.6,63.8
2177,324493179,Virgil,Coleman,M,233.4,79.6
2178,363253908,Tim,Young,M,199.7,63.8
2179,111475292,Mark,Williams,M,183.7,80.8
2180,170649067,Michael,Phipps,M,177.5,68.4
2181,844148597,Scott,Lipps,M,213.8,70.7
2182,716255307,Quinn,Whitfield,M,242.6,74.0
2183,998537555,Michael,Pierce,M,175.7,72.9
2184,767494955,Darrel,Nelson,M,158.5,82.5
2185,299160839,Bill,Gallardo,M,225.3,63.4
2186,371395335,Theodore,Mccall,M,275.0,68.4
2187,594804120,William,Box,M,244.2,64.1
2188,930643161,Fred,Halsted,M,159.3,74.9
2189,603554850,Christopher,Elston,M,225.3,76.9
2190,171443362,John,Stern,M,252.6,68.2
2191,957042159,Duane,Pollard,M,179.7,76.5
2192,697581229,Christopher,Depaz,M,241.3,61.4
2193,423621733,Howard,Simms,M,199.4,76.5
2194,731633829,Christopher,Mullins,M,271.5,73.2
2195,795173347,Salvatore,Neff,M,155.2,72.2
2196,750035660,Terence,Hereford,M,249.3,70.3
2197,388344843,Neil,Hangartner,M,208.4,61.1
2198,337674660,Frank,Miller,M,173.3,74.4
2199,348665004,Philip,Converse,M,206.4,63.2
2200,380495166,Paul,Crawford,M,261.6,62.4
2201,717390076,Alton,Smith,M,203.8,60.5
2202,163371198,Ryan,Robinson,M,253.5,63.7
2203,719294734,Vincent,Richardson,M,249.0,63.8
2204,729083862,Sean,Perez,M,192.9,63.7
2205,391911052,Curtis,Hope,M,168.9,69.3
2206,438979880,Arthur,Jones,M,194.8,73.2
2207,459252966,Monty,Lollis,M,167.5,62.5
2208,493149402,Darwin,Johnson,M,277.7,65.4
2209,970381697,Theodore,Burger,M,165.0,79.8
2210,384395891,William,Robbins,M,223.3,65.3
2211,661865752,Timothy,Jordan,M,273.9,78.8
2212,473348144,Jamaal,Nawrocki,M,257.4,80.9
2213,928301262,Gary,Leon,M,177.6,82.5
2214,572588975,Arnoldo,Williams,M,209.3,72.3
2215,731130601,Freddy,Carew,M,259.0,77.4
2216,404601151,Edward,Mcnulty,M,266.4,78.2
2217,410645057,Dan,Edrington,M,182.5,77.9
2218,822669435,Michael,Scott,M,260.9,75.0
2219,930115901,John,Llewellyn,M,247.7,76.1
2220,725227901,Donald,Nichols,M,206.5,63.8
2221,840401564,Matt,Gann,M,189.9,80.3
2222,858521684,Daniel,Hicks,M,164.0,79.8
2223,956913747,Nicholas,Garner,M,214.2,72.6
2224,975387497,Simon,Arthur,M,222.4,77.5
2225,117927070,Benjamin,Simpson,M,154.4,72.0
2226,280136964,Paul,Ojeda,M,193.4,67.8
2227,211037576,James,Smith,M,218.1,67.2
2228,294323953,Ali,Sullivan,M,167.2,68.5
2229,989909067,Sean,Jones,M,264.5,76.8
2230,624938950,Felix,Nicholson,M,222.7,65.5
2231,864509595,Mike,Thompson,M,238.2,62.3
2232,568867250,Roland,Howard,M,202.2,64.7
2233,654708149,Mark,Smith,M,247.7,61.9
2234,433731203,Bob,Landrum,M,182.2,63.4
2235,469779165,Edwin,Willmann,M,162.1,71.8
2236,771709792,Tyrone,Jackson,M,181.4,79.6
2237,246390884,Samuel,Manciel,M,165.6,60.1
2238,772702716,David,Heiman,M,240.5,82.3
2239,933501453,Victor,Williams,M,170.8,79.9
2240,397871022,Josef,Creason,M,258.4,72.2
2241,858556756,Brandon,Johnson,M,256.7,65.1
2242,229626525,William,Shepard,M,165.5,63.3
2243,924343982,John,Fletcher,M,181.1,78.1
2244,379340048,Morris,Beaulieu,M,226.4,77.0
2245,474781806,Bruce,Harris,M,248.6,75.4
2246,469480787,James,Smith,M,258.7,77.3
2247,131397185,Ramiro,Garcia,M,258.5,59.6
2248,716110571,Jorge,Stewart,M,203.8,68.5
2249,236755619,Ronald,Mcdaniel,M,246.3,69.6
2250,466056605,Bruce,Nowell,M,233.9,81.5
2251,475303932,Michael,Hartz,M,250.0,61.2
2252,572761528,Anthony,Dixon,M,162.7,66.8
2253,317824727,Keith,Johnson,M,275.4,68.2
2254,610484168,Leonard,Herring,M,186.9,60.2
2255,932401412,Luther,Wilson,M,171.3,60.8
2256,771259241,Bruce,Eller,M,232.1,81.5
2257,777196288,Nathan,Anderson,M,210.1,68.6
2258,756290183,Anthony,Schnee,M,213.7,61.2
2259,428455094,Steven,Ringhouse,M,257.7,83.9
2260,967197890,William,Sykes,M,185.4,63.3
2261,525020651,Kenneth,Mccorkle,M,256.8,66.9
2262,285441599,Dewayne,Cassidy,M,198.1,74.8
2263,990176281,Edwin,Price,M,202.8,60.7
2264,497891610,Virgil,Blunt,M,267.3,74.4
2265,549300191,David,Bunal,M,203.6,81.5
2266,663097402,Ernest,Young,M,254.5,72.4
2267,669525065,Rusty,Sanchez,M,160.4,71.4
2268,745018702,Martin,Gleason,M,196.7,80.7
2269,709036942,Stephen,Luby,M,193.5,66.1
2270,416972809,Robert,Martin,M,163.3,65.8
2271,394786638,Stephen,Pokswinski,M,194.3,66.2
2272,651983644,Claude,Segovia,M,221.3,65.6
2273,341292108,Ricardo,Blackmon,M,202.5,78.6
2274,508047792,Albert,Alvarado,M,243.6,73.6
2275,522531432,Anthony,Ramires,M,241.8,70.8
2276,825230056,Peter,Dixon,M,183.9,60.7
2277,462193875,Joseph,Banks,M,163.0,82.7
2278,962659074,Normand,Schusterman,M,189.2,71.6
2279,140443375,Cesar,Burdine,M,221.5,77.8
2280,356177373,Alejandro,Buckles,M,253.5,80.9
2281,644548801,Michael,Paulus,M,227.5,74.9
2282,323379425,Matthew,Heasley,M,167.8,70.1
2283,519538820,Salvador,Mashaw,M,212.2,71.4
2284,813123094,Brandon,Lopez,M,189.4,62.4
2285,263487922,Edwin,Harris,M,215.8,69.1
2286,201216676,Carmen,Sample,M,185.0,60.7
2287,872526343,David,Adams,M,247.5,83.3
2288,992392937,Adam,Gibbs,M,216.4,69.0
2289,365973227,David,Seaton,M,229.6,65.3
